,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Sigma - kF (MeV),Lambda kF (MeV),Sigma 0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Sigma - frac,Lambda frac,Sigma 0 frac
412,4.39000000,50.98322836,-7.73851039,52.38999098,0.00000000,412.96951936,338.05187223,111.57482148,35.87866202,333.81276881,187.13007876,0.00000000,0.46089044,0.25280970,0.00908955,0.00030224,0.24341791,0.04288195,0.00000000
413,4.40000000,51.01268846,-7.72702305,52.44173064,0.00000000,413.02864227,338.27764313,111.40174562,35.33675888,334.06973905,188.58853914,0.00000000,0.46004049,0.25274085,0.00902675,0.00028809,0.24342600,0.04379267,0.00000000
414,4.41000000,51.04201300,-7.71556274,52.49327841,0.00000000,413.08746658,338.50237053,111.22911600,34.78870285,334.32532522,190.03153321,0.00000000,0.45919345,0.25267064,0.00896448,0.00027427,0.24343188,0.04470403,0.00000000
415,4.42000000,51.07120408,-7.70412893,52.54463745,0.00000000,413.14599683,338.72607099,111.05692426,34.23416461,334.57954781,191.45948500,0.00000000,0.45834933,0.25259912,0.00890272,0.00026077,0.24343562,0.04561594,0.00000000
416,4.43000000,51.10026372,-7.69272112,52.59581079,0.00000000,413.20423743,338.94876060,110.88516232,33.67279055,334.83242664,192.87280003,0.00000000,0.45750811,0.25252632,0.00884148,0.00024759,0.24343725,0.04652833,0.00000000
417,4.44000000,51.12919391,-7.68133881,52.64680138,-0.00000000,413.26219264,339.17045498,110.71382233,33.10419997,335.08398092,194.27186645,0.00000000,0.45666979,0.25245228,0.00878073,0.00023473,0.24343681,0.04744113,0.00000000
418,4.45000000,51.15799656,-7.66998154,52.69761210,-0.00000000,413.31986661,339.39116931,110.54289668,32.52798189,335.33422925,195.65705604,0.00000000,0.45583435,0.25237703,0.00872049,0.00022219,0.24343436,0.04835426,0.00000000
419,4.46000000,51.18667354,-7.65864883,52.74824572,-0.00000000,413.37726338,339.61091834,110.37237794,31.94369128,335.58318964,197.02872517,0.00000000,0.45500181,0.25230061,0.00866073,0.00020996,0.24342992,0.04926767,0.00000000
420,4.47000000,51.21522665,-7.64734023,52.79870496,0.00000000,413.43438684,339.82971646,110.20225893,31.35084486,335.83087954,198.38721569,0.00000000,0.45417213,0.25222304,0.00860146,0.00019804,0.24342354,0.05018128,0.00000000
421,4.48000000,51.24365767,-7.63605531,52.84899245,0.00000000,413.49124082,340.04757763,110.03253262,30.74891600,336.07731585,199.73285571,0.00000000,0.45334533,0.25214436,0.00854267,0.00018643,0.24341526,0.05109504,0.00000000
422,4.49000000,51.27196831,-7.62479363,52.89911074,0.00000000,413.54782900,340.26451550,109.86319219,30.13732897,336.32251494,201.06596042,0.00000000,0.45252139,0.25206460,0.00848435,0.00017514,0.24340512,0.05200888,0.00000000
423,4.50000000,51.30016025,-7.61355478,52.94906234,-0.00000000,413.60415501,340.48054334,109.69423095,29.51545194,336.56649269,202.38683277,0.00000000,0.45170031,0.25198379,0.00842650,0.00016415,0.24339314,0.05292276,0.00000000
424,4.51000000,51.32823512,-7.60233836,52.99884967,0.00000000,413.66022234,340.69567413,109.52564239,28.88258890,336.80926443,203.69576410,0.00000000,0.45088207,0.25190195,0.00836911,0.00015348,0.24337937,0.05383661,0.00000000
425,4.52000000,51.35619452,-7.59114395,53.04847511,0.00000000,413.71603442,340.90992051,109.35742015,28.23796986,337.05084505,204.99303483,0.00000000,0.45006666,0.25181912,0.00831217,0.00014311,0.24336384,0.05475038,0.00000000
426,4.53000000,51.38403999,-7.57997117,53.09794097,0.00000000,413.77159458,341.12329485,109.18955798,27.58073914,337.29124894,206.27891498,0.00000000,0.44925409,0.25173532,0.00825569,0.00013305,0.24334658,0.05566402,0.00000000
427,4.54000000,51.41177306,-7.56881964,53.14724952,-0.00000000,413.82690606,341.33580924,109.02204976,26.90994117,337.53049001,207.55366473,0.00000000,0.44844433,0.25165057,0.00819965,0.00012331,0.24332761,0.05657748,0.00000000
428,4.55000000,51.43939522,-7.55768898,53.19640296,0.00000000,413.88197203,341.54747551,108.85488948,26.22450313,337.76858172,208.81753496,0.00000000,0.44763739,0.25156491,0.00814405,0.00011387,0.24330698,0.05749072,0.00000000
429,4.56000000,51.46690792,-7.54657881,53.24540346,0.00000000,413.93679559,341.75830525,108.68807124,25.52321354,338.00553705,210.07076768,0.00000000,0.44683325,0.25147836,0.00808889,0.00010475,0.24328471,0.05840368,0.00000000
430,4.57000000,51.49431259,-7.53548878,53.29425313,0.00000000,413.99137974,341.96830982,108.52158919,24.80469553,338.24136852,211.31359653,0.00000000,0.44603190,0.25139093,0.00803416,0.00009594,0.24326083,0.05931634,0.00000000
431,4.58000000,51.52161062,-7.52441852,53.34295406,-0.00000000,414.04572744,342.17750038,108.35543758,24.06737319,338.47608818,212.54624718,0.00000000,0.44523333,0.25130266,0.00797985,0.00008744,0.24323537,0.06022864,0.00000000
432,4.59000000,51.54880338,-7.51336766,53.39150828,0.00000000,414.09984156,342.38588789,108.18961069,23.30942858,338.70970760,213.76893776,0.00000000,0.44443753,0.25121358,0.00792597,0.00007927,0.24320834,0.06114055,0.00000000
433,4.60000000,51.57589222,-7.50233586,53.43991781,-0.00000000,414.15372491,342.59348315,108.02410285,22.52874599,338.94223786,214.98187923,0.00000000,0.44364450,0.25112369,0.00787250,0.00007141,0.24317978,0.06205202,0.00000000
434,4.61000000,51.60287847,-7.49132275,53.48818462,0.00000000,414.20738025,342.80029681,107.85890839,21.72283865,339.17368952,216.18527578,0.00000000,0.44285423,0.25103303,0.00781943,0.00006388,0.24314971,0.06296303,0.00000000
435,4.62000000,51.62976343,-7.48032797,53.53631065,0.00000000,414.26081026,343.00633938,107.69402164,20.88875049,339.40407261,217.37932518,0.00000000,0.44206670,0.25094161,0.00776678,0.00005668,0.24311816,0.06387354,0.00000000
436,4.63000000,51.65654840,-7.46935117,53.58429786,0.00000000,414.31401758,343.21162130,107.52943688,20.02292176,339.63339655,218.56421914,0.00000000,0.44128190,0.25084947,0.00771453,0.00004981,0.24308513,0.06478350,0.00000000
437,4.64000000,51.68323466,-7.45839198,53.63214815,0.00000000,414.36700479,343.41615293,107.36514831,19.12100081,339.86167016,219.74014368,0.00000000,0.44049982,0.25075661,0.00766267,0.00004328,0.24305066,0.06569290,0.00000000
438,4.65000000,51.70982349,-7.44745000,53.67986344,0.00000000,414.41977441,343.61994463,107.20115000,18.17757304,340.08890152,220.90727948,0.00000000,0.43972046,0.25066307,0.00761121,0.00003711,0.24301476,0.06660171,0.00000000
439,4.66000000,51.73631615,-7.43652487,53.72744565,0.00000000,414.47232893,343.82300680,107.03743582,17.18575771,340.31509787,222.06580230,0.00000000,0.43894381,0.25056887,0.00756013,0.00003129,0.24297744,0.06750988,0.00000000
440,4.67000000,51.76271393,-7.42561615,53.77489673,0.00000000,414.52467079,344.02534994,106.87399937,16.13658394,340.54026548,223.21588338,0.00000000,0.43816985,0.25047401,0.00750944,0.00002585,0.24293873,0.06841741,0.00000000
441,4.68000000,51.78901813,-7.41472341,53.82221865,0.00000000,414.57680239,344.22698480,106.71083381,15.01797762,340.76440938,224.35768996,0.00000000,0.43739857,0.25037854,0.00745913,0.00002079,0.24289862,0.06932426,0.00000000
442,4.69000000,51.81523009,-7.40384618,53.86941346,-0.00000000,414.62872610,344.42792251,106.54793169,13.81301372,340.98753301,225.49138592,0.00000000,0.43662997,0.25028247,0.00740919,0.00001614,0.24285714,0.07023042,0.00000000
443,4.70000000,51.84135119,-7.39298389,53.91648333,-0.00000000,414.68044426,344.62817484,106.38528465,12.49665518,341.20963760,226.61713271,0.00000000,0.43586403,0.25018583,0.00735961,0.00001193,0.24281428,0.07113586,0.00000000
444,4.71000000,51.86738295,-7.38213590,53.96343063,-0.00000000,414.73195922,344.82775470,106.22288282,11.02898161,341.43072113,227.73509074,0.00000000,0.43510074,0.25008864,0.00731041,0.00000818,0.24277005,0.07204058,0.00000000
445,4.72000000,51.89332706,-7.37130140,54.01025808,-0.00000000,414.78327334,345.02667697,106.06071376,9.33876880,341.65077619,228.84542205,0.00000000,0.43434010,0.24999093,0.00726156,0.00000496,0.24272441,0.07294456,0.00000000
446,4.73000000,51.91918565,-7.36047919,54.05696917,0.00000000,414.83438909,345.22496068,105.89875982,7.27220265,341.86978497,229.94829636,0.00000000,0.43358209,0.24989274,0.00721306,0.00000234,0.24267735,0.07384782,0.00000000
447,4.74000000,51.94496197,-7.34966715,54.10356942,-0.00000000,414.88530929,345.42263626,105.73698932,4.31839208,342.08770207,231.04391138,0.00000000,0.43282671,0.24979415,0.00716491,0.00000049,0.24262875,0.07475039,0.00000000
448,4.75000000,51.96648348,-7.34227092,54.14262100,0.00000000,414.93459185,345.57856385,105.62550950,-2.14445965,342.40144933,232.01711678,0.00000000,0.43206943,0.24960599,0.00712723,-0.00000006,0.24278474,0.07553960,0.00000000
449,4.76000000,51.99675906,-7.32812728,54.19698999,-0.00000000,414.98789389,345.82058480,105.41428953,-6.68639966,342.53769299,233.24272064,0.00000000,0.43132790,0.24960529,0.00706968,-0.00000180,0.24256402,0.07658180,0.00000000
450,4.77000000,-50597.90736255,-11165.01681094,-44076.13185375,0.00000000,-39290.21843885,18004.63955341,96762.93753642,96759.62646461,-207268.84040885,110503.39286160,0.00000000,-365294.53280475,35151.44126525,5456535.37471145,5455975.25233326,-53628036.39754295,8126745.89168784,0.00000000
451,4.78000000,2193903060906727168.00000000,-281888991838885056.00000000,-2344277998740571648.00000000,3.10879332,1697062605166538752.00000000,-3137734201114764288.00000000,2229681326172556032.00000000,2229592598591249920.00000000,-2350290921815074816.00000000,121965073903059200.00000000,-125200126815525504.00000000,29374732230083904837878947155675911932944056320.00000000,-185664460254185118273073028459777862096954327040.00000000,66620626827373364366714527741129985894410878976.00000000,66612673872223611695140576870870668235096719360.00000000,-78027051147995015109575412102872431715508289536.00000000,10904023395171568164154244057836544541589504.00000000,-11794909992758007320640023991180399122317312.00000000
452,4.79000000,-31364334793222596.00000000,-281888991838885664.00000000,-2344277998740571136.00000000,830.43849288,-20809825589407652.00000000,38475717864209584.00000000,25733261328194224.00000000,25819939134008736.00000000,-100686952409644800.00000000,134617710718809280.00000000,-111867380581565216.00000000,-54047801018348498563346616401912727076864.00000000,341611830419531626684838766486390134800384.00000000,102201483356409237612783924137320257683456.00000000,103237707133021617369786238424530284445696.00000000,-6121985484392684109440658941016552859762688.00000000,14631178552525733212504587535527850069196800.00000000,-8396206573579433083803140297482726946111488.00000000
453,4.80000000,60746787768.90621948,-281888991838885664.00000000,-2344277998740571136.00000000,812.64494953,-98131264978.28367615,181436827067.25939941,30277853615074780.00000000,30395198245342520.00000000,-38221770569294248.00000000,121909006673136848.00000000,-120643525836876944.00000000,-5655736606685301529640960.00000000,35747305454391205921030144.00000000,166127771343927863824374229291181138771968.00000000,168066797604955346435813108256721063641088.00000000,-334194568948883481059570931224837336596480.00000000,10843621796495954306408374514139135672844288.00000000,-10509427227547073494657013292015516087484416.00000000
454,4.81000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-261250271150080.65625000,294722905746946.68750000,165782391363836624315652513277367858233344.00000000,167717386385955491630243117797134867365888.00000000,-333499777749792096603082517240435930300416.00000000,10821077884304662684768740641298567099580416.00000000,-10487578106554870858965041717735066303463424.00000000
455,4.82000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-260708258139395.87500000,294111447436268.43750000,165438444493787175112438772394869752070144.00000000,167369425003412023933895629804099373891584.00000000,-332807869497199179703521288364902330662912.00000000,10798627515250089335312933673286927852240896.00000000,-10465819645752890890636310710616563742932992.00000000
456,4.83000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-260168489489003.71875000,293502521044060.81250000,165095921834379737876618823625888034193408.00000000,167022904454750715916344231978092684378112.00000000,-332118826289130415107336827935847127973888.00000000,10776270108386216361382642550938251594563584.00000000,-10444151282097086681302204048696942687944704.00000000
457,4.84000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-259630951287580.21875000,292896110876614.43750000,164754814557862461095975502943825011146752.00000000,166677815809183084516495598736710496681984.00000000,-331432630367045526269657987846468712529920.00000000,10754005087501123978113686042468655470477312.00000000,-10422572457134079225556552607984858569900032.00000000
458,4.85000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-259095629738533.68750000,292292201369652.37500000,164415113909289571019379480062652598714368.00000000,166334150209576531585687424128702776082432.00000000,-330749264118866083262253790357288579497984.00000000,10731831881135142427232054274447185962598400.00000000,-10401082617016277620595465997138305872822272.00000000
459,4.86000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-258562511158824.65625000,291690777086998.68750000,164076811205772437275834717204665147064320.00000000,165991898871696685898019541437601900658688.00000000,-330068710077469084488228030974133457125376.00000000,10709749922531979342242961203923076366991360.00000000,-10379681212454511766494156052006152943173632.00000000
460,4.87000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-258031581977800.40625000,291091822719263.56250000,163739897835740077786323478892828371714048.00000000,165651053083459126425045252307746526593024.00000000,-329390950919199146182929389698374512410624.00000000,10687758649590436373078596931563856251060224.00000000,-10358367698671238232721949461236955094188032.00000000
461,4.88000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-257502828736042.65625000,290495323082543.81250000,163404365258207826342785379719315900596224.00000000,165311604204189751847924539698162952044544.00000000,-328715969462397558847896805583412057341952.00000000,10665857504816686597583676292057990214713344.00000000,-10337141535354289580334546673828448425738240.00000000
462,4.89000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-256976238084230.65625000,289901263117139.81250000,163070205002056058449915625828779376508928.00000000,164973543663894860161760425537977721028608.00000000,-328043748665950918611676051366757097537536.00000000,10644045935277183282421022988457715204882432.00000000,-10316002186611232750665609213772294013321216.00000000
463,4.90000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-256451796782017.96875000,289309627886288.50000000,162737408665317176548162863548140152160256.00000000,164636862962539990574275895214088497659904.00000000,-327374271627857167122438758762228649820160.00000000,10622323392552128192874910718406132234190848.00000000,-10294949120924272147635632562019777711702016.00000000
464,4.91000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-255929491696922.25000000,288720402574911.18750000,162405967914471338188254481014572460277760.00000000,164301553669337276242260909048224871874560.00000000,-326707521583808575744889162394663741554688.00000000,10600689332689498213612122006868277604646912.00000000,-10273981811105689986037868893486816178470912.00000000
465,4.92000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-255409309803229.31250000,288133572488376.81250000,162075874483750888471623135133544468185088.00000000,163967607422041888130182915785402955595776.00000000,-326043481905792757258992937084880628482048.00000000,10579143216159641421861078313788647728480256.00000000,-10253099734253849902542124662084041999122432.00000000
466,4.93000000,12560252.74411148,-281888991838885664.00000000,-2344277998740771840.00000000,45820.01441722,-35234209.71495757,36678951.72106950,30277853615191228.00000000,30395198245501524.00000000,-38221770569467864.00000000,121909006673390464.00000000,-120643525837118480.00000000,-254891238180910.40625000,287549123051280.75000000,161747120174453225957350910189982082662400.00000000,163635015926256834964062542399235547987968.00000000,-325382136100710002892974111087017244753920.00000000,10557684507810433947428766419013253252251648.00000000,-10232302371709724215335175901603171141681152.00000000
