,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Sigma 0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Sigma 0 frac
622,6.49000000,51.88541434,-16.44025669,55.02366852,-0.00000000,449.87357357,286.41660108,238.97321156,214.35142511,468.24256982,205.69920764,0.40302777,0.10400593,0.06041033,0.04359560,0.45443964,0.03852666
623,6.50000000,51.89435590,-16.44308313,55.04052687,-0.00000000,449.91203485,286.46429824,239.00933036,214.39169200,468.57280432,206.44983115,0.40251095,0.10389781,0.06034474,0.04355306,0.45470120,0.03889005
624,6.51000000,51.90328013,-16.44590438,55.05735725,-0.00000000,449.95042405,286.51190457,239.04538086,214.43188128,468.90234083,207.19668211,0.40199553,0.10378994,0.06027931,0.04351062,0.45496128,0.03925325
625,6.52000000,51.91218714,-16.44872047,55.07415983,-0.00000000,449.98874163,286.55942067,239.08136351,214.47199345,469.23118406,207.93980844,0.40148153,0.10368232,0.06021404,0.04346827,0.45521989,0.03961627
626,6.53000000,51.92107705,-16.45153144,55.09093480,-0.00000000,450.02698806,286.60684711,239.11727874,214.51202902,469.55933866,208.67925713,0.40096893,0.10357495,0.06014893,0.04342602,0.45547704,0.03997909
627,6.54000000,51.92994995,-16.45433732,55.10768234,0.00000000,450.06516381,286.65418448,239.15312700,214.55198846,469.88680919,209.41507417,0.40045772,0.10346783,0.06008398,0.04338385,0.45573274,0.04034171
628,6.55000000,51.93880596,-16.45713815,55.12440263,0.00000000,450.10326932,286.70143333,239.18890870,214.59187227,470.21360020,210.14730465,0.39994790,0.10336096,0.06001918,0.04334178,0.45598702,0.04070412
629,6.56000000,51.94764518,-16.45993394,55.14109586,-0.00000000,450.14130504,286.74859424,239.22462427,214.63168093,470.53971616,210.87599275,0.39943947,0.10325433,0.05995453,0.04329980,0.45623988,0.04106632
630,6.57000000,51.95646773,-16.46272475,55.15776218,0.00000000,450.17927142,286.79566775,239.26027413,214.67141490,470.86516147,211.60118176,0.39893242,0.10314795,0.05989005,0.04325791,0.45649132,0.04142830
631,6.58000000,51.96527369,-16.46551059,55.17440178,-0.00000000,450.21716888,286.84265441,239.29585868,214.71107466,471.18994050,212.32291413,0.39842675,0.10304182,0.05982571,0.04321611,0.45674138,0.04179005
632,6.59000000,51.97406318,-16.46829150,55.19101482,0.00000000,450.25499785,286.88955476,239.33137834,214.75066067,471.51405756,213.04123148,0.39792244,0.10293594,0.05976153,0.04317440,0.45699005,0.04215157
633,6.60000000,51.98283629,-16.47106752,55.20760147,-0.00000000,450.29275877,286.93636934,239.36683350,214.79017338,471.83751689,213.75617461,0.39741950,0.10283030,0.05969751,0.04313279,0.45723735,0.04251286
634,6.61000000,51.99159313,-16.47383866,55.22416190,0.00000000,450.33045205,286.98309867,239.40222456,214.82961324,472.16032270,214.46778353,0.39691792,0.10272490,0.05963364,0.04309126,0.45748328,0.04287390
635,6.62000000,52.00033379,-16.47660496,55.24069628,-0.00000000,450.36807810,287.02974327,239.43755192,214.86898070,472.48247915,215.17609750,0.39641770,0.10261975,0.05956992,0.04304983,0.45772787,0.04323469
636,6.63000000,52.00905837,-16.47936646,55.25720475,0.00000000,450.40563734,287.07630366,239.47281595,214.90827620,472.80399032,215.88115503,0.39591882,0.10251484,0.05950636,0.04300848,0.45797112,0.04359522
637,6.64000000,52.01776697,-16.48212317,55.27368749,-0.00000000,450.44313017,287.12278034,239.50801704,214.94750017,473.12486027,216.58299390,0.39542129,0.10241017,0.05944294,0.04296723,0.45821304,0.04395550
638,6.65000000,52.02645968,-16.48487513,55.29014464,0.00000000,450.48055698,287.16917382,239.54315558,214.98665304,473.44509302,217.28165117,0.39492509,0.10230575,0.05937968,0.04292606,0.45845365,0.04431551
639,6.66000000,52.03513659,-16.48762237,55.30657637,0.00000000,450.51791819,287.21548459,239.57823192,215.02573523,473.76469250,217.97716325,0.39443023,0.10220156,0.05931657,0.04288499,0.45869295,0.04467525
640,6.67000000,52.04379780,-16.49036491,55.32298283,0.00000000,450.55521416,287.26171314,239.61324644,215.06474716,474.08366264,218.66956583,0.39393670,0.10209762,0.05925362,0.04284401,0.45893096,0.04503471
641,6.68000000,52.05244340,-16.49310278,55.33936417,0.00000000,450.59244529,287.30785996,239.64819951,215.10368925,474.40200730,219.35889398,0.39344450,0.10199392,0.05919081,0.04280311,0.45916768,0.04539390
642,6.69000000,52.06107349,-16.49583602,55.35572054,0.00000000,450.62961196,287.35392552,239.68309148,215.14256190,474.71973030,220.04518212,0.39295361,0.10189046,0.05912815,0.04276231,0.45940313,0.04575280
643,6.70000000,52.06968814,-16.49856464,55.37205209,0.00000000,450.66671455,287.39991030,239.71792271,215.18136552,475.03683542,220.72846405,0.39246404,0.10178723,0.05906564,0.04272159,0.45963732,0.04611141
644,6.71000000,52.07828745,-16.50128868,55.38835897,-0.00000000,450.70375343,287.44581476,239.75269355,215.22010051,475.35332639,221.40877296,0.39197577,0.10168425,0.05900328,0.04268096,0.45987025,0.04646973
645,6.72000000,52.08687151,-16.50400816,55.40464132,0.00000000,450.74072897,287.49163938,239.78740435,215.25876727,475.66920690,222.08614146,0.39148881,0.10158150,0.05894107,0.04264042,0.46010194,0.04682775
646,6.73000000,52.09544039,-16.50672310,55.42089928,-0.00000000,450.77764153,287.53738459,239.82205545,215.29736618,475.98448060,222.76060157,0.39100315,0.10147898,0.05887901,0.04259997,0.46033239,0.04718547
647,6.74000000,52.10399420,-16.50943354,55.43713300,-0.00000000,450.81449146,287.58305087,239.85664720,215.33589763,476.29915111,223.43218475,0.39051878,0.10137671,0.05881710,0.04255961,0.46056162,0.04754288
648,6.75000000,52.11253301,-16.51213950,55.45334261,-0.00000000,450.85127914,287.62863864,239.89117992,215.37436200,476.61322199,224.10092192,0.39003571,0.10127467,0.05875533,0.04251933,0.46078964,0.04789999
649,6.76000000,52.12105691,-16.51484101,55.46952825,0.00000000,450.88800490,287.67414836,239.92565396,215.41275967,476.92669676,224.76684346,0.38955391,0.10117286,0.05869371,0.04247915,0.46101645,0.04825677
650,6.77000000,52.12956597,-16.51753808,55.48569007,-0.00000000,450.92466910,287.71958047,239.96006964,215.45109102,477.23957893,225.42997922,0.38907340,0.10107129,0.05863224,0.04243905,0.46124207,0.04861324
651,6.78000000,52.13806029,-16.52023075,55.50182819,-0.00000000,450.96127207,287.76493539,239.99442728,215.48935640,477.55187194,226.09035855,0.38859416,0.10096995,0.05857091,0.04239904,0.46146650,0.04896939
652,6.79000000,52.14653994,-16.52291903,55.51794275,-0.00000000,450.99781417,287.81021355,240.02872720,215.52755620,477.86357921,226.74801029,0.38811619,0.10086885,0.05850973,0.04235911,0.46168976,0.04932521
653,6.80000000,52.15500500,-16.52560296,55.53403389,0.00000000,451.03429573,287.85541538,240.06296973,215.56569077,478.17470411,227.40296280,0.38763948,0.10076797,0.05844870,0.04231928,0.46191185,0.04968070
654,6.81000000,52.16345555,-16.52828256,55.55010172,-0.00000000,451.07071707,287.90054128,240.09715518,215.60376046,478.48525000,228.05524397,0.38716404,0.10066733,0.05838781,0.04227953,0.46213278,0.05003585
655,6.82000000,52.17189167,-16.53095785,55.56614639,-0.00000000,451.10707853,287.94559169,240.13128386,215.64176564,478.79522017,228.70488122,0.38668985,0.10056692,0.05832706,0.04223986,0.46235256,0.05039067
656,6.83000000,52.18031344,-16.53362885,55.58216802,-0.00000000,451.14338044,287.99056700,240.16535608,215.67970665,479.10461790,229.35190152,0.38621691,0.10046674,0.05826646,0.04220028,0.46257120,0.05074515
657,6.84000000,52.18872093,-16.53629560,55.59816673,0.00000000,451.17962312,288.03546763,240.19937214,215.71758383,479.41344642,229.99633138,0.38574522,0.10036679,0.05820600,0.04216079,0.46278871,0.05109929
658,6.85000000,52.19711422,-16.53895810,55.61414266,-0.00000000,451.21580688,288.08029396,240.23333234,215.75539754,479.72170894,230.63819689,0.38527477,0.10026707,0.05814568,0.04212139,0.46300509,0.05145308
659,6.86000000,52.20549339,-16.54161639,55.63009592,-0.00000000,451.25193204,288.12504641,240.26723698,215.79314810,480.02940863,231.27752373,0.38480555,0.10016757,0.05808550,0.04208207,0.46322036,0.05180652
660,6.87000000,52.21385850,-16.54427048,55.64602663,0.00000000,451.28799892,288.16972536,240.30108636,215.83083586,480.33654861,231.91433714,0.38433757,0.10006830,0.05802547,0.04204283,0.46343452,0.05215960
661,6.88000000,52.22220964,-16.54692040,55.66193493,0.00000000,451.32400781,288.21433119,240.33488077,215.86846114,480.64313201,232.54866197,0.38387081,0.09996926,0.05796558,0.04200368,0.46364759,0.05251233
662,6.89000000,52.23054687,-16.54956618,55.67782093,0.00000000,451.35995904,288.25886430,240.36862050,215.90602429,480.94916189,233.18052267,0.38340528,0.09987045,0.05790583,0.04196462,0.46385956,0.05286471
663,6.90000000,52.23887028,-16.55220782,55.69368474,-0.00000000,451.39585290,288.30332507,240.40230584,215.94352561,481.25464128,233.80994331,0.38294096,0.09977186,0.05784622,0.04192564,0.46407046,0.05321671
664,6.91000000,52.24717992,-16.55484537,55.70952649,-0.00000000,451.43168969,288.34771386,240.43593706,215.98096543,481.55957321,234.43694757,0.38247786,0.09967350,0.05778676,0.04188674,0.46428028,0.05356836
665,6.92000000,52.25547586,-16.55747882,55.72534629,0.00000000,451.46746971,288.39203106,240.46951444,216.01834408,481.86396065,235.06155876,0.38201597,0.09957536,0.05772743,0.04184793,0.46448903,0.05391964
666,6.93000000,52.26375819,-16.56010822,55.74114426,-0.00000000,451.50319325,288.43627704,240.50303828,216.05566186,482.16780654,235.68379983,0.38155528,0.09947745,0.05766824,0.04180921,0.46469673,0.05427054
667,6.94000000,52.27202697,-16.56273357,55.75692051,0.00000000,451.53886060,288.48045215,240.53650883,216.09291909,482.47111382,236.30369339,0.38109579,0.09937975,0.05760919,0.04177057,0.46490338,0.05462108
668,6.95000000,52.28028227,-16.56535490,55.77267515,0.00000000,451.57447205,288.52455676,240.56992637,216.13011608,482.77388538,236.92126168,0.38063749,0.09928229,0.05755028,0.04173201,0.46510898,0.05497124
669,6.96000000,52.28852414,-16.56797224,55.78840829,-0.00000000,451.61002789,288.56859123,240.60329118,216.16725313,483.07612407,237.53652662,0.38018039,0.09918504,0.05749150,0.04169353,0.46531355,0.05532102
670,6.97000000,52.29675268,-16.57058559,55.80412005,0.00000000,451.64552839,288.61255591,240.63660351,216.20433055,483.37783272,238.14950977,0.37972447,0.09908801,0.05743287,0.04165514,0.46551709,0.05567042
671,6.98000000,52.30496793,-16.57319498,55.81981054,-0.00000000,451.68097384,288.65645116,240.66986364,216.24134864,483.67901416,238.76023240,0.37926974,0.09899120,0.05737437,0.04161683,0.46571962,0.05601944
672,6.99000000,52.31316996,-16.57580043,55.83547986,-0.00000000,451.71636451,288.70027732,240.70307182,216.27830770,483.97967116,239.36871544,0.37881618,0.09889462,0.05731601,0.04157861,0.46592113,0.05636808
673,7.00000000,52.32135885,-16.57840196,55.85112811,0.00000000,451.75170068,288.74403474,240.73622831,216.31520802,484.27980646,239.97497950,0.37836379,0.09879825,0.05725778,0.04154046,0.46612164,0.05671632
674,7.01000000,52.32953465,-16.58099959,55.86675542,0.00000000,451.78698261,288.78772375,240.76933336,216.35204988,484.57942281,240.57904490,0.37791258,0.09870210,0.05719970,0.04150240,0.46632114,0.05706418
675,7.02000000,52.33769742,-16.58359334,55.88236187,0.00000000,451.82221058,288.83134470,240.80238725,216.38883359,484.87852289,241.18093165,0.37746252,0.09860617,0.05714174,0.04146442,0.46651966,0.05741165
676,7.03000000,52.34584724,-16.58618323,55.89794758,-0.00000000,451.85738486,288.87489791,240.83539020,216.42555943,485.17710938,241.78065948,0.37701363,0.09851045,0.05708392,0.04142653,0.46671720,0.05775872
677,7.04000000,52.35398417,-16.58876928,55.91351265,-0.00000000,451.89250570,288.91838373,240.86834248,216.46222767,485.47518493,242.37824783,0.37656589,0.09841495,0.05702624,0.04138871,0.46691376,0.05810540
678,7.05000000,52.36210826,-16.59135150,55.92905718,-0.00000000,451.92757337,288.96180248,240.90124432,216.49883860,485.77275217,242.97371584,0.37611930,0.09831967,0.05696869,0.04135098,0.46710935,0.05845168
679,7.06000000,52.37021958,-16.59392992,55.94458127,0.00000000,451.96258812,289.00515448,240.93409599,216.53539251,486.06981369,243.56708238,0.37567386,0.09822460,0.05691127,0.04131333,0.46730397,0.05879756
680,7.07000000,52.37831819,-16.59650455,55.96008502,-0.00000000,451.99755022,289.04844006,240.96689770,216.57188966,486.36637208,244.15836607,0.37522957,0.09812975,0.05685399,0.04127576,0.46749764,0.05914304
681,7.08000000,52.38640414,-16.59907541,55.97556853,0.00000000,452.03245991,289.09165953,240.99964972,216.60833032,486.66242987,244.74758525,0.37478641,0.09803511,0.05679684,0.04123827,0.46769037,0.05948812
682,7.09000000,52.39447751,-16.60164252,55.99103190,0.00000000,452.06731745,289.13481322,241.03235227,216.64471477,486.95798961,245.33475799,0.37434438,0.09794069,0.05673983,0.04120086,0.46788215,0.05983279
683,7.10000000,52.40253835,-16.60420590,56.00647522,0.00000000,452.10212309,289.17790143,241.06500559,216.68104328,487.25305379,245.91990212,0.37390348,0.09784647,0.05668294,0.04116353,0.46807299,0.06017705
684,7.11000000,52.41058672,-16.60676556,56.02189860,0.00000000,452.13687707,289.22092448,241.09760991,216.71731611,487.54762489,246.50303522,0.37346371,0.09775247,0.05662619,0.04112628,0.46826291,0.06052091
685,7.12000000,52.41862267,-16.60932153,56.03730213,-0.00000000,452.17157963,289.26388267,241.13016546,216.75353353,487.84170538,247.08417461,0.37302506,0.09765868,0.05656957,0.04108911,0.46845190,0.06086435
686,7.13000000,52.42664627,-16.61187382,56.05268590,-0.00000000,452.20623103,289.30677630,241.16267248,216.78969578,488.13529769,247.66333738,0.37258753,0.09756510,0.05651308,0.04105203,0.46863997,0.06120739
687,7.14000000,52.43465756,-16.61442244,56.06805000,-0.00000000,452.24083150,289.34960569,241.19513119,216.82580314,488.42840423,248.24054040,0.37215111,0.09747173,0.05645672,0.04101502,0.46882714,0.06155001
688,7.15000000,52.44265662,-16.61696742,56.08339453,0.00000000,452.27538128,289.39237113,241.22754181,216.86185587,488.72102740,248.81580027,0.37171580,0.09737857,0.05640049,0.04097809,0.46901340,0.06189222
689,7.16000000,52.45064349,-16.61950878,56.09871959,0.00000000,452.30988060,289.43507291,241.25990458,216.89785420,489.01316958,249.38913339,0.37128160,0.09728562,0.05634439,0.04094124,0.46919877,0.06223401
690,7.17000000,52.45861823,-16.62204652,56.11402526,0.00000000,452.34432970,289.47771134,241.29221970,216.93379840,489.30483310,249.96055595,0.37084849,0.09719288,0.05628842,0.04090447,0.46938324,0.06257538
691,7.18000000,52.46658090,-16.62458067,56.12931163,-0.00000000,452.37872881,289.52028670,241.32448740,216.96968871,489.59602030,250.53008388,0.37041648,0.09710035,0.05623257,0.04086777,0.46956683,0.06291634
692,7.19000000,52.47453154,-16.62711124,56.14457879,-0.00000000,452.41307816,289.56279927,241.35670790,217.00552538,489.88673349,251.09773293,0.36998557,0.09700802,0.05617686,0.04083116,0.46974954,0.06325687
693,7.20000000,52.48247022,-16.62963825,56.15982683,0.00000000,452.44737798,289.60524936,241.38888140,217.04130866,490.17697495,251.66351863,0.36955574,0.09691590,0.05612127,0.04079462,0.46993138,0.06359698
694,7.21000000,52.49039699,-16.63216171,56.17505584,0.00000000,452.48162849,289.64763723,241.42100814,217.07703879,490.46674696,252.22745631,0.36912700,0.09682398,0.05606581,0.04075816,0.47011235,0.06393667
695,7.22000000,52.49831190,-16.63468165,56.19026591,0.00000000,452.51582991,289.68996318,241.45308831,217.11271601,490.75605177,252.78956107,0.36869933,0.09673227,0.05601048,0.04072178,0.47029246,0.06427594
696,7.23000000,52.50621501,-16.63719807,56.20545712,0.00000000,452.54998248,289.73222748,241.48512212,217.14834055,491.04489160,253.34984784,0.36827275,0.09664076,0.05595528,0.04068548,0.47047171,0.06461478
697,7.24000000,52.51410636,-16.63971100,56.22062956,-0.00000000,452.58408641,289.77443040,241.51710979,217.18391266,491.33326866,253.90833135,0.36784723,0.09654946,0.05590020,0.04064926,0.47065012,0.06495319
698,7.25000000,52.52198601,-16.64222045,56.23578332,-0.00000000,452.61814191,289.81657223,241.54905151,217.21943257,491.62118515,254.46502613,0.36742279,0.09645836,0.05584525,0.04061311,0.47082768,0.06529118
699,7.26000000,52.52985401,-16.64472643,56.25091847,-0.00000000,452.65214920,289.85865324,241.58094750,217.25490051,491.90864323,255.01994652,0.36699941,0.09636746,0.05579042,0.04057704,0.47100440,0.06562874
700,7.27000000,52.53771042,-16.64722896,56.26603510,0.00000000,452.68610850,289.90067368,241.61279796,217.29031672,492.19564506,255.57310668,0.36657708,0.09627676,0.05573572,0.04054104,0.47118029,0.06596587
701,7.28000000,52.54555527,-16.64972805,56.28113329,-0.00000000,452.72002002,289.94263384,241.64460309,217.32568141,492.48219278,256.12452059,0.36615582,0.09618627,0.05568114,0.04050513,0.47135535,0.06630256
702,7.29000000,52.55338863,-16.65222373,56.29621313,-0.00000000,452.75388397,289.98453397,241.67636308,217.36099483,492.76828851,256.67420204,0.36573561,0.09609598,0.05562669,0.04046929,0.47152959,0.06663883
703,7.30000000,52.56121054,-16.65471600,56.31127469,0.00000000,452.78770056,290.02637435,241.70807814,217.39625718,493.05393434,257.22216467,0.36531645,0.09600588,0.05557236,0.04043352,0.47170301,0.06697466
704,7.31000000,52.56902105,-16.65720489,56.32631807,-0.00000000,452.82147000,290.06815522,241.73974845,217.43146870,493.33913235,257.76842192,0.36489833,0.09591599,0.05551816,0.04039783,0.47187562,0.06731006
705,7.32000000,52.57682021,-16.65969039,56.34134333,-0.00000000,452.85519249,290.10987685,241.77137422,217.46662961,493.62388461,258.31298708,0.36448125,0.09582629,0.05546408,0.04036222,0.47204743,0.06764503
706,7.33000000,52.58460808,-16.66217254,56.35635056,-0.00000000,452.88886823,290.15153949,241.80295564,217.50174013,493.90819317,258.85587325,0.36406521,0.09573679,0.05541012,0.04032668,0.47221844,0.06797955
707,7.34000000,52.59238469,-16.66465135,56.37133983,-0.00000000,452.92249743,290.19314341,241.83449290,217.53680046,494.19206006,259.39709340,0.36365021,0.09564750,0.05535628,0.04029122,0.47238865,0.06831365
708,7.35000000,52.60015009,-16.66712682,56.38631122,0.00000000,452.95608029,290.23468884,241.86598619,217.57181084,494.47548729,259.93666030,0.36323623,0.09555839,0.05530256,0.04025583,0.47255807,0.06864730
709,7.36000000,52.60790434,-16.66959897,56.40126482,-0.00000000,452.98961701,290.27617605,241.89743569,217.60677147,494.75847686,260.47458660,0.36282328,0.09546949,0.05524897,0.04022051,0.47272671,0.06898052
710,7.37000000,52.61564748,-16.67206783,56.41620069,0.00000000,453.02310778,290.31760527,241.92884159,217.64168257,495.04103075,261.01088477,0.36241136,0.09538078,0.05519550,0.04018528,0.47289456,0.06931330
711,7.38000000,52.62337955,-16.67453339,56.43111892,-0.00000000,453.05655280,290.35897676,241.96020408,217.67654435,495.32315093,261.54556713,0.36200045,0.09529226,0.05514215,0.04015011,0.47306165,0.06964564
712,7.39000000,52.63110061,-16.67699569,56.44601957,0.00000000,453.08995227,290.40029076,241.99152334,217.71135701,495.60483935,262.07864587,0.36159055,0.09520394,0.05508892,0.04011502,0.47322796,0.06997754
713,7.40000000,52.63881070,-16.67945472,56.46090273,0.00000000,453.12330637,290.44154751,242.02279956,217.74612076,495.88609793,262.61013300,0.36118167,0.09511581,0.05503581,0.04008001,0.47339351,0.07030900
714,7.41000000,52.64650986,-16.68191050,56.47576846,0.00000000,453.15661529,290.48274726,242.05403290,217.78083581,496.16692860,263.14004041,0.36077380,0.09502788,0.05498282,0.04004506,0.47355830,0.07064002
715,7.42000000,52.65419814,-16.68436305,56.49061685,0.00000000,453.18987924,290.52389023,242.08522356,217.81550236,496.44733325,263.66837985,0.36036692,0.09494014,0.05492994,0.04001020,0.47372234,0.07097060
716,7.43000000,52.66187559,-16.68681239,56.50544796,-0.00000000,453.22309838,290.56497667,242.11637172,217.85012062,496.72731379,264.19516290,0.35996105,0.09485259,0.05487719,0.03997540,0.47388562,0.07130073
717,7.44000000,52.66954224,-16.68925851,56.52026186,0.00000000,453.25627292,290.60600681,242.14747753,217.88469078,497.00687207,264.72040103,0.35955618,0.09476524,0.05482456,0.03994068,0.47404816,0.07163042
718,7.45000000,52.67719815,-16.69170145,56.53505864,-0.00000000,453.28940304,290.64698089,242.17854119,217.91921304,497.28600996,265.24410556,0.35915230,0.09467807,0.05477204,0.03990603,0.47420996,0.07195967
719,7.46000000,52.68484335,-16.69414121,56.54983835,-0.00000000,453.32248891,290.68789913,242.20956286,217.95368761,497.56472930,265.76628770,0.35874940,0.09459110,0.05471964,0.03987145,0.47437103,0.07228848
720,7.47000000,52.69247790,-16.69657779,56.56460107,-0.00000000,453.35553073,290.72876176,242.24054273,217.98811468,497.84303191,266.28695848,0.35834750,0.09450431,0.05466736,0.03983695,0.47453136,0.07261683
721,7.48000000,52.70010183,-16.69901123,56.57934688,-0.00000000,453.38852867,290.76956902,242.27148095,218.02249443,498.12091962,266.80612886,0.35794657,0.09441771,0.05461520,0.03980252,0.47469097,0.07294475
722,7.49000000,52.70771518,-16.70144153,56.59407583,0.00000000,453.42148290,290.81032112,242.30237769,218.05682708,498.39839422,267.32380963,0.35754662,0.09433131,0.05456315,0.03976816,0.47484985,0.07327222
723,7.50000000,52.71531800,-16.70386870,56.60878800,0.00000000,453.45439362,290.85101830,242.33323314,218.09111280,498.67545750,267.84001147,0.35714765,0.09424509,0.05451122,0.03973387,0.47500802,0.07359924
724,7.51000000,52.72291034,-16.70629275,56.62348346,-0.00000000,453.48726100,290.89166077,242.36404744,218.12535179,498.95211122,268.35474494,0.35674965,0.09415906,0.05445940,0.03969965,0.47516548,0.07392581
725,7.52000000,52.73049223,-16.70871370,56.63816227,0.00000000,453.52008520,290.93224875,242.39482078,218.15954423,499.22835716,268.86802047,0.35635262,0.09407321,0.05440770,0.03966551,0.47532222,0.07425194
726,7.53000000,52.73806371,-16.71113157,56.65282451,-0.00000000,453.55286641,290.97278246,242.42555330,218.19369032,499.50419705,269.37984837,0.35595655,0.09398755,0.05435612,0.03963144,0.47547827,0.07457763
727,7.54000000,52.74562483,-16.71354636,56.66747024,-0.00000000,453.58560480,291.01326213,242.45624519,218.22779023,499.77963263,269.89023885,0.35556145,0.09390208,0.05430465,0.03959743,0.47563361,0.07490286
728,7.55000000,52.75317562,-16.71595808,56.68209952,-0.00000000,453.61830053,291.05368796,242.48689659,218.26184417,500.05466561,270.39920199,0.35516730,0.09381679,0.05425329,0.03956350,0.47578826,0.07522765
729,7.56000000,52.76071613,-16.71836675,56.69671242,-0.00000000,453.65095379,291.09406017,242.51750767,218.29585229,500.32929771,270.90674776,0.35477410,0.09373169,0.05420205,0.03952964,0.47594222,0.07555199
730,7.57000000,52.76824640,-16.72077238,56.71130901,-0.00000000,453.68356473,291.13437897,242.54807859,218.32981480,500.60353061,271.41288601,0.35438186,0.09364677,0.05415092,0.03949585,0.47609549,0.07587588
731,7.58000000,52.77576647,-16.72317498,56.72588935,-0.00000000,453.71613353,291.17464458,242.57860951,218.36373186,500.87736599,271.91762649,0.35399056,0.09356204,0.05409991,0.03946213,0.47624808,0.07619932
732,7.59000000,52.78327637,-16.72557457,56.74045351,-0.00000000,453.74866034,291.21485719,242.60910058,218.39760366,501.15080552,272.42097884,0.35360021,0.09347749,0.05404901,0.03942848,0.47639999,0.07652231
733,7.60000000,52.79077615,-16.72797115,56.75500155,-0.00000000,453.78114535,291.25501703,242.63955196,218.43143038,501.42385086,272.92295259,0.35321080,0.09339312,0.05399822,0.03939490,0.47655123,0.07684486
734,7.61000000,52.79826585,-16.73036474,56.76953353,0.00000000,453.81358870,291.29512429,242.66996381,218.46521219,501.69650365,273.42355716,0.35282232,0.09330893,0.05394754,0.03936139,0.47670180,0.07716695
735,7.62000000,52.80574550,-16.73275535,56.78404952,0.00000000,453.84599056,291.33517918,242.70033628,218.49894926,501.96876552,273.92280189,0.35243478,0.09322492,0.05389697,0.03932795,0.47685170,0.07748860
736,7.63000000,52.81321514,-16.73514299,56.79854958,-0.00000000,453.87835110,291.37518190,242.73066952,218.53264178,502.24063809,274.42069598,0.35204817,0.09314110,0.05384652,0.03929458,0.47700094,0.07780979
737,7.64000000,52.82067481,-16.73752767,56.81303377,0.00000000,453.91067047,291.41513266,242.76096368,218.56628991,502.51212296,274.91724856,0.35166248,0.09305745,0.05379618,0.03926128,0.47714952,0.07813054
738,7.65000000,52.82812456,-16.73990940,56.82750215,-0.00000000,453.94294884,291.45503166,242.79121891,218.59989383,502.78322173,275.41246866,0.35127772,0.09297399,0.05374595,0.03922804,0.47729745,0.07845084
739,7.66000000,52.83556441,-16.74228821,56.84195479,-0.00000000,453.97518635,291.49487908,242.82143537,218.63345369,503.05393599,275.90636519,0.35089388,0.09289070,0.05369582,0.03919488,0.47744473,0.07877068
